Timestamp,I am currently enrolled in a college/university in Metro Manila. ,I acknowledge that my responses will remain anonymous and will be used solely for academic research purposes. ,School Type,Program/Course,Discipline,Year Level,What is your current General Weighted Average (GWA)? ,How often do you use AI to correct grammar and spelling in your schoolwork?  ,How difficult is correcting grammar and spelling for you?  ,How often do you use AI to rephrase sentences for clarity? ,How difficult is rephrasing sentences for you? ,"How often do you use AI to summarize articles, lectures, or videos? ",How difficult is summarizing for you? ,How often do you use AI to find or cite sources with short notes? ,How difficult is finding and citing sources for you?,How often do you use AI to brainstorm ideas or perspectives for assignments? ,How difficult is brainstorming ideas for you? ,How often do you use AI to generate outlines or structures for essays or projects? ,How difficult is making outlines or structures for you? ,"How often do you use AI to help you explain multi-step solutions? (i.e. math problems, coding exercises, or scientific procedures) ",How difficult is explaining multi-step solutions for you? ,How often do you use AI to solve complex or original problems? ,How difficult are complex or original problems for you? ,I feel confident using AI tools to support my schoolwork.,I can figure out how to use new AI features on my own. ,I can complete most academic tasks successfully when I use AI. ,I often feel unsure about the right way to use AI for my tasks. ,"I can troubleshoot basic AI issues (prompts, settings, exporting) without help. ",AI helps me finish academic work more efficiently. ,Using AI allows me to accomplish more in the same amount of time.  ,"AI reduces time spent on low-level steps (e.g., formatting, basic edits). ",Using AI usually slows me down. ,"With AI, I can focus more on higher-level thinking. ","Overall, how often do you use any AI tool for schoolwork? ",Using AI for class tasks feels straightforward to me. ,"Overall, AI makes my study time more effective.  ","You must draft a 1,500-word essay from scratch in 24 hours. How likely are you to use AI to generate the outline? (1-5) ",Raffle Entry: https://forms.gle/S7md6RL5ix6GNMsw8,If you want to enter our giveaway,total_dependency,profile,over_reliant,over_reliant_tasks,confidence_mean,productivity_mean,overall_ai_use,scenario_outline_likelihood,grammar_spelling_freq,grammar_spelling_diff,grammar_spelling_bloom,grammar_spelling_dep,rephrase_clarity_freq,rephrase_clarity_diff,rephrase_clarity_bloom,rephrase_clarity_dep,summarize_freq,summarize_diff,summarize_bloom,summarize_dep,find_cite_sources_freq,find_cite_sources_diff,find_cite_sources_bloom,find_cite_sources_dep,brainstorm_freq,brainstorm_diff,brainstorm_bloom,brainstorm_dep,outline_structure_freq,outline_structure_diff,outline_structure_bloom,outline_structure_dep,explain_multistep_freq,explain_multistep_diff,explain_multistep_bloom,explain_multistep_dep,solve_complex_freq,solve_complex_diff,solve_complex_bloom,solve_complex_dep,p75_threshold,high_dependency_p75,cluster_label
9/17/2025 16:40,Yes,Yes,Public Higher Education Institutions,BSEE (Electrical Engineering),"STEM (e.g.): Engineering, Computer Science, Nursing, Biology",1,1.00-1.25,Sometimes,2,Occasionally,1,Occasionally,2,Never,1,Never,1,Occasionally,2,Occasionally,3,Never,1,Neutral,Agree,Agree,Neutral,Neutral,Agree,Agree,Neutral,Disagree,Neutral,2,Neutral,Agree,2,,,46,Regular,FALSE,,3.4,3.6,2,2,3,2,1,3,2,1,2,4,2,2,3,6,1,1,3,3,1,1,4,4,2,2,5,10,2,3,5,10,1,1,6,6,97,0,2
9/17/2025 16:46,Yes,Yes,Public Higher Education Institutions,Bachelor of Science in Electrical Engineering ,"STEM (e.g.): Engineering, Computer Science, Nursing, Biology",1,1.51-1.75,Sometimes,3,Often,2,Occasionally,3,Occasionally,2,Often,3,Often,4,Often,3,Sometimes,3,Agree,Agree,Neutral,Neutral,Neutral,Agree,Agree,Agree,Disagree,Neutral,4,Neutral,Agree,3,,,97,Regular,FALSE,,3.4,3.8,4,3,3,3,1,3,4,2,2,8,2,3,3,6,2,2,3,6,4,3,4,16,4,4,5,20,4,3,5,20,3,3,6,18,97,1,2
9/17/2025 16:48,Yes,Yes,Public Higher Education Institutions,Bachelor of Science in Civil Engineering,"STEM (e.g.): Engineering, Computer Science, Nursing, Biology",1,1.26-1.50,Sometimes,1,Often,2,Often,3,Never,3,Always,4,Never,2,Often,2,Always,4,Agree,Strongly Agree,Neutral,Agree,Strongly Agree,Agree,Strongly Agree,Agree,Neutral,Agree,4,Agree,Agree,3,,,101,Regular,FALSE,,3.8,4,4,3,3,1,1,3,4,2,2,8,4,3,3,12,1,3,3,3,5,4,4,20,1,2,5,5,4,2,5,20,5,4,6,30,97,1,1
9/17/2025 16:50,Yes,Yes,Public Higher Education Institutions,Bachelor of Applied Science in Laboratory Technology,"STEM (e.g.): Engineering, Computer Science, Nursing, Biology",4,1.51-1.75,Occasionally,2,Occasionally,2,Occasionally,2,Occasionally,2,Often,2,Occasionally,2,Often,2,Often,2,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Disagree,Agree,3,Agree,Neutral,3,,,88,Regular,FALSE,,3,3.4,3,3,2,2,1,2,2,2,2,4,2,2,3,6,2,2,3,6,4,2,4,16,2,2,5,10,4,2,5,20,4,2,6,24,97,0,2
9/17/2025 16:51,Yes,Yes,Public Higher Education Institutions,Civil Engineering,"STEM (e.g.): Engineering, Computer Science, Nursing, Biology",1,1.00-1.25,Sometimes,2,Sometimes,2,Sometimes,2,Sometimes,2,Sometimes,2,Sometimes,2,Occasionally,2,Sometimes,3,Disagree,Neutral,Strongly Disagree,Neutral,Neutral,Disagree,Disagree,Disagree,Neutral,Disagree,2,Neutral,Neutral,2,,,82,Regular,FALSE,,2.4,2.2,2,2,3,2,1,3,3,2,2,6,3,2,3,9,3,2,3,9,3,2,4,12,3,2,5,15,2,2,5,10,3,3,6,18,97,0,0
9/17/2025 16:55,Yes,Yes,Public Higher Education Institutions,BSCE,"STEM (e.g.): Engineering, Computer Science, Nursing, Biology",1,1.00-1.25,Often,3,Sometimes,3,Often,4,Occasionally,3,Often,4,Often,4,Sometimes,3,Often,3,Agree,Agree,Neutral,Disagree,Agree,Agree,Agree,Agree,Disagree,Agree,4,Agree,Agree,4,,,103,Regular,FALSE,,3.8,4,4,4,4,3,1,4,3,3,2,6,4,4,3,12,2,3,3,6,4,4,4,16,4,4,5,20,3,3,5,15,4,3,6,24,97,1,1
9/17/2025 16:59,Yes,Yes,Public Higher Education Institutions,BS ELECTRICAL ENGINEERING,"STEM (e.g.): Engineering, Computer Science, Nursing, Biology",1,1.00-1.25,Often,3,Sometimes,3,Sometimes,3,Sometimes,3,Sometimes,3,Sometimes,3,Sometimes,3,Sometimes,3,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Agree,Neutral,Neutral,3,Neutral,Neutral,3,,,88,Regular,FALSE,,3,3.2,3,3,4,3,1,4,3,3,2,6,3,3,3,9,3,3,3,9,3,3,4,12,3,3,5,15,3,3,5,15,3,3,6,18,97,0,2
9/17/2025 16:59,Yes,Yes,Public Higher Education Institutions,BACHELOR OF SCIENCE IN MECHANICAL ENGINEERING ,"STEM (e.g.): Engineering, Computer Science, Nursing, Biology",1,1.76-2.00,Occasionally,2,Often,1,Occasionally,4,Often,3,Often,3,Occasionally,5,Always,3,Often,3,Neutral,Disagree,Agree,Neutral,Disagree,Strongly Agree,Disagree,Agree,Disagree,Neutral,4,Neutral,Agree,5,,,103,Strategic,FALSE,,2.8,3.6,4,5,2,2,1,2,4,1,2,8,2,4,3,6,4,3,3,12,4,3,4,16,2,5,5,10,5,3,5,25,4,3,6,24,97,1,2
9/17/2025 17:02,Yes,Yes,Public Higher Education Institutions,Bachelor of Applied Science in Laboratory Technology,"STEM (e.g.): Engineering, Computer Science, Nursing, Biology",2,1.76-2.00,Occasionally,2,Often,4,Often,3,Sometimes,3,Sometimes,3,Sometimes,3,Sometimes,3,Sometimes,3,Neutral,Strongly Agree,Strongly Agree,Neutral,Neutral,Neutral,Neutral,Strongly Disagree,Strongly Disagree,Strongly Agree,3,Neutral,Neutral,3,,,91,Regular,FALSE,,3.8,3.4,3,3,2,2,1,2,4,4,2,8,4,3,3,12,3,3,3,9,3,3,4,12,3,3,5,15,3,3,5,15,3,3,6,18,97,0,2
9/17/2025 17:04,Yes,Yes,Public Higher Education Institutions,Bachelor of science in electrical engineering ,"STEM (e.g.): Engineering, Computer Science, Nursing, Biology",1,1.26-1.50,Often,1,Occasionally,2,Never,2,Sometimes,3,Often,2,Occasionally,2,Often,2,Often,2,Agree,Agree,Agree,Strongly Disagree,Neutral,Agree,Agree,Neutral,Disagree,Agree,3,Neutral,Strongly Agree,4,,,90,Regular,FALSE,,4,3.8,3,4,4,1,1,4,2,2,2,4,1,2,3,3,3,3,3,9,4,2,4,16,2,2,5,10,4,2,5,20,4,2,6,24,97,0,1
9/17/2025 17:05,Yes,Yes,Public Higher Education Institutions,BSEE,"STEM (e.g.): Engineering, Computer Science, Nursing, Biology",5+,2.51-3.00,Occasionally,1,Never,2,Never,1,Occasionally,2,Never,1,Occasionally,2,Sometimes,3,Sometimes,3,Neutral,Neutral,Disagree,Neutral,Neutral,Agree,Strongly Agree,Agree,Disagree,Agree,3,Neutral,Agree,1,,,60,Regular,FALSE,,2.8,4.2,3,1,2,1,1,2,1,2,2,2,1,1,3,3,2,2,3,6,1,1,4,4,2,2,5,10,3,3,5,15,3,3,6,18,97,0,2
9/17/2025 17:08,Yes,Yes,Public Higher Education Institutions,BAS LT,"STEM (e.g.): Engineering, Computer Science, Nursing, Biology",1,1.00-1.25,Occasionally,3,Occasionally,2,Never,2,Never,3,Sometimes,3,Occasionally,2,Occasionally,3,Occasionally,2,Strongly Disagree,Neutral,Disagree,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,2,Neutral,Neutral,1,,,56,Regular,FALSE,,2.4,3,2,1,2,3,1,2,2,2,2,4,1,2,3,3,1,3,3,3,3,3,4,12,2,2,5,10,2,3,5,10,2,2,6,12,97,0,0
9/17/2025 17:08,Yes,Yes,Public Higher Education Institutions,BACHELOR OF SCIENCE IN ELECTRICAL ENGINEERING,"STEM (e.g.): Engineering, Computer Science, Nursing, Biology",1,1.26-1.50,Often,2,Sometimes,3,Sometimes,2,Often,3,Occasionally,2,Sometimes,2,Sometimes,4,Occasionally,3,Neutral,Agree,Agree,Neutral,Strongly Agree,Agree,Agree,Agree,Disagree,Neutral,3,Agree,Agree,3,,,81,Regular,FALSE,,3.8,3.8,3,3,4,2,1,4,3,3,2,6,3,2,3,9,4,3,3,12,2,2,4,8,3,2,5,15,3,4,5,15,2,3,6,12,97,0,2
9/17/2025 17:12,Yes,Yes,Public Higher Education Institutions,BAS-LT,"STEM (e.g.): Engineering, Computer Science, Nursing, Biology",1,1.26-1.50,Occasionally,3,Occasionally,4,Never,2,Never,1,Never,1,Never,1,Never,1,Never,2,Agree,Strongly Agree,Disagree,Disagree,Disagree,Strongly Disagree,Neutral,Neutral,Neutral,Neutral,2,Neutral,Neutral,2,,,32,Regular,FALSE,,3.4,2.6,2,2,2,3,1,2,2,4,2,4,1,2,3,3,1,1,3,3,1,1,4,4,1,1,5,5,1,1,5,5,1,2,6,6,97,0,0
9/17/2025 17:24,Yes,Yes,Public Higher Education Institutions,Bachelor of Science in Electrical Engineering,"STEM (e.g.): Engineering, Computer Science, Nursing, Biology",1,1.76-2.00,Occasionally,2,Occasionally,2,Never,2,Never,1,Never,1,Never,1,Often,3,Occasionally,3,Neutral,Neutral,Agree,Neutral,Neutral,Agree,Agree,Agree,Disagree,Neutral,3,Neutral,Agree,2,,,53,Regular,FALSE,,3.2,3.8,3,2,2,2,1,2,2,2,2,4,1,2,3,3,1,1,3,3,1,1,4,4,1,1,5,5,4,3,5,20,2,3,6,12,97,0,2
9/17/2025 17:25,Yes,Yes,Public Higher Education Institutions,BACHELOR OF SCIENCE IN MECHANICAL ENGINEERING,"STEM (e.g.): Engineering, Computer Science, Nursing, Biology",1,1.00-1.25,Sometimes,2,Sometimes,4,Often,3,Never,4,Often,4,Sometimes,3,Always,5,Often,5,Strongly Disagree,Strongly Disagree,Neutral,Agree,Agree,Neutral,Disagree,Strongly Agree,Strongly Disagree,Strongly Disagree,3,Disagree,Neutral,4,,,104,Regular,FALSE,,2.2,3.2,3,4,3,2,1,3,3,4,2,6,4,3,3,12,1,4,3,3,4,4,4,16,3,3,5,15,5,5,5,25,4,5,6,24,97,1,0
9/17/2025 17:31,Yes,Yes,Public Higher Education Institutions,BSEE,"STEM (e.g.): Engineering, Computer Science, Nursing, Biology",1,1.51-1.75,Occasionally,2,Occasionally,1,Sometimes,2,Occasionally,2,Sometimes,1,Never,1,Often,3,Occasionally,2,Agree,Agree,Neutral,Disagree,Agree,Agree,Neutral,Agree,Strongly Disagree,Agree,2,Disagree,Neutral,1,,,70,Regular,FALSE,,3.8,4,2,1,2,2,1,2,2,1,2,4,3,2,3,9,2,2,3,6,3,1,4,12,1,1,5,5,4,3,5,20,2,2,6,12,97,0,2
9/17/2025 17:33,Yes,Yes,Public Higher Education Institutions,BSME,"STEM (e.g.): Engineering, Computer Science, Nursing, Biology",1,1.51-1.75,Sometimes,1,Sometimes,3,Never,1,Never,1,Never,1,Never,1,Always,5,Sometimes,3,Neutral,Strongly Agree,Neutral,Neutral,Strongly Agree,Agree,Agree,Agree,Strongly Disagree,Strongly Agree,3,Strongly Agree,Strongly Agree,4,,,67,Regular,FALSE,,3.8,4.4,3,4,3,1,1,3,3,3,2,6,1,1,3,3,1,1,3,3,1,1,4,4,1,1,5,5,5,5,5,25,3,3,6,18,97,0,2
9/17/2025 17:34,Yes,Yes,Public Higher Education Institutions,BET-MET-DMT,"Non-STEM (e.g.): Business Administration, Psychology, Communication, Education",1,1.26-1.50,Sometimes,3,Occasionally,3,Occasionally,2,Occasionally,2,Sometimes,4,Occasionally,2,Often,4,Sometimes,4,Neutral,Neutral,Agree,Agree,Agree,Agree,Agree,Agree,Neutral,Agree,3,Neutral,Agree,2,,,79,Regular,FALSE,,3.2,3.8,3,2,3,3,1,3,2,3,2,4,2,2,3,6,2,2,3,6,3,4,4,12,2,2,5,10,4,4,5,20,3,4,6,18,97,0,2
9/17/2025 17:36,Yes,Yes,Public Higher Education Institutions,BETDMT,"STEM (e.g.): Engineering, Computer Science, Nursing, Biology",1,1.51-1.75,Sometimes,3,Sometimes,3,Sometimes,2,Sometimes,2,Often,2,Sometimes,2,Sometimes,3,Sometimes,4,Neutral,Disagree,Disagree,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,3,Neutral,Neutral,3,,,91,Regular,FALSE,,2.6,3,3,3,3,3,1,3,3,3,2,6,3,2,3,9,3,2,3,9,4,2,4,16,3,2,5,15,3,3,5,15,3,4,6,18,97,0,0
9/17/2025 17:36,Yes,Yes,Public Higher Education Institutions,BETDMT ,"Non-STEM (e.g.): Business Administration, Psychology, Communication, Education",1,2.01-2.50,Sometimes,4,Sometimes,4,Sometimes,4,Sometimes,4,Sometimes,4,Sometimes,4,Sometimes,4,Sometimes,4,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,1,Disagree,Disagree,1,,,87,Regular,FALSE,,2.4,2.4,1,1,3,4,1,3,3,4,2,6,3,4,3,9,3,4,3,9,3,4,4,12,3,4,5,15,3,4,5,15,3,4,6,18,97,0,0
9/17/2025 17:37,Yes,Yes,Public Higher Education Institutions,BET-MET-DMT-1A-M,"Non-STEM (e.g.): Business Administration, Psychology, Communication, Education",1,2.01-2.50,Sometimes,4,Sometimes,4,Sometimes,4,Sometimes,4,Sometimes,4,Sometimes,4,Sometimes,4,Sometimes,4,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,1,Disagree,Disagree,1,,,87,Regular,FALSE,,2.4,2.4,1,1,3,4,1,3,3,4,2,6,3,4,3,9,3,4,3,9,3,4,4,12,3,4,5,15,3,4,5,15,3,4,6,18,97,0,0
9/17/2025 17:37,Yes,Yes,Public Higher Education Institutions,BSME,"STEM (e.g.): Engineering, Computer Science, Nursing, Biology",1,1.76-2.00,Sometimes,2,Sometimes,2,Often,3,Often,3,Often,3,Occasionally,1,Always,5,Always,5,Agree,Strongly Agree,Disagree,Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Agree,4,Agree,Strongly Agree,3,,,114,Over-reliant,TRUE,solve_complex,3.4,5,4,3,3,2,1,3,3,2,2,6,4,3,3,12,4,3,3,12,4,3,4,16,2,1,5,10,5,5,5,25,5,5,6,30,97,1,1
9/17/2025 17:37,Yes,Yes,Public Higher Education Institutions,Bachelor of Engineering Technology Major in Mechanical Engineering Technology with option in Dies and Moulds Technology ,"STEM (e.g.): Engineering, Computer Science, Nursing, Biology",1,1.26-1.50,Sometimes,2,Sometimes,3,Sometimes,3,Sometimes,4,Sometimes,3,Sometimes,3,Sometimes,3,Sometimes,3,Disagree,Neutral,Neutral,Neutral,Neutral,Neutral,Agree,Neutral,Disagree,Agree,3,Neutral,Agree,3,,,87,Regular,FALSE,,2.8,3.6,3,3,3,2,1,3,3,3,2,6,3,3,3,9,3,4,3,9,3,3,4,12,3,3,5,15,3,3,5,15,3,3,6,18,97,0,2
9/17/2025 17:38,Yes,Yes,Public Higher Education Institutions,BSME,"STEM (e.g.): Engineering, Computer Science, Nursing, Biology",1,1.76-2.00,Sometimes,3,Often,2,Often,3,Occasionally,4,Often,2,Often,3,Often,3,Sometimes,4,Agree,Agree,Agree,Neutral,Strongly Agree,Agree,Strongly Agree,Agree,Disagree,Strongly Agree,3,Neutral,Strongly Agree,4,,,103,Regular,FALSE,,4,4.4,3,4,3,3,1,3,4,2,2,8,4,3,3,12,2,4,3,6,4,2,4,16,4,3,5,20,4,3,5,20,3,4,6,18,97,1,1
9/17/2025 17:39,Yes,Yes,Public Higher Education Institutions,Bachelor of Engineering Technology Major in Dies and Moulds Technology ,"Non-STEM (e.g.): Business Administration, Psychology, Communication, Education",1,1.76-2.00,Often,2,Sometimes,3,Sometimes,3,Often,3,Often,3,Sometimes,4,Sometimes,4,Sometimes,3,Agree,Agree,Agree,Disagree,Neutral,Agree,Agree,Agree,Neutral,Neutral,4,Disagree,Agree,4,,,95,Regular,FALSE,,3.8,3.6,4,4,4,2,1,4,3,3,2,6,3,3,3,9,4,3,3,12,4,3,4,16,3,4,5,15,3,4,5,15,3,3,6,18,97,0,1
9/17/2025 17:46,Yes,Yes,Public Higher Education Institutions,BS Civil Engineering ,"STEM (e.g.): Engineering, Computer Science, Nursing, Biology",1,1.26-1.50,Sometimes,3,Occasionally,3,Occasionally,3,Never,2,Occasionally,3,Never,2,Often,3,Occasionally,3,Neutral,Agree,Disagree,Neutral,Agree,Neutral,Neutral,Neutral,Agree,Disagree,3,Disagree,Neutral,1,,,61,Regular,FALSE,,3.2,2.6,3,1,3,3,1,3,2,3,2,4,2,3,3,6,1,2,3,3,2,3,4,8,1,2,5,5,4,3,5,20,2,3,6,12,97,0,0
9/17/2025 17:47,Yes,Yes,Public Higher Education Institutions,BS Electrical Engineering,"STEM (e.g.): Engineering, Computer Science, Nursing, Biology",1,1.00-1.25,Sometimes,2,Occasionally,2,Occasionally,3,Never,3,Occasionally,3,Never,3,Sometimes,3,Sometimes,3,Agree,Neutral,Disagree,Agree,Neutral,Neutral,Neutral,Disagree,Neutral,Neutral,3,Strongly Disagree,Neutral,2,,,62,Regular,FALSE,,2.8,2.8,3,2,3,2,1,3,2,2,2,4,2,3,3,6,1,3,3,3,2,3,4,8,1,3,5,5,3,3,5,15,3,3,6,18,97,0,0
9/17/2025 17:48,Yes,Yes,Public Higher Education Institutions,BSME,"STEM (e.g.): Engineering, Computer Science, Nursing, Biology",1,1.51-1.75,Occasionally,1,Never,1,Always,1,Often,2,Sometimes,2,Occasionally,3,Always,2,Always,4,Neutral,Neutral,Disagree,Agree,Neutral,Agree,Strongly Agree,Agree,Disagree,Neutral,3,Agree,Strongly Agree,5,,,108,Regular,FALSE,,2.6,4,3,5,2,1,1,2,1,1,2,2,5,1,3,15,4,2,3,12,3,2,4,12,2,3,5,10,5,2,5,25,5,4,6,30,97,1,2
9/17/2025 17:49,Yes,Yes,Public Higher Education Institutions,betmet-dmt,"STEM (e.g.): Engineering, Computer Science, Nursing, Biology",1,1.51-1.75,Sometimes,3,Often,2,Sometimes,3,Occasionally,1,Often,5,Sometimes,4,Never,5,Occasionally,3,Disagree,Neutral,Neutral,Disagree,Neutral,Neutral,Agree,Agree,Agree,Neutral,3,Disagree,Disagree,2,,,74,Strategic,FALSE,,3,3.2,3,2,3,3,1,3,4,2,2,8,3,3,3,9,2,1,3,6,4,5,4,16,3,4,5,15,1,5,5,5,2,3,6,12,97,0,0
9/17/2025 17:51,Yes,Yes,Public Higher Education Institutions,Bachelor of Science in Civil Engineering ,"STEM (e.g.): Engineering, Computer Science, Nursing, Biology",1,1.00-1.25,Occasionally,2,Occasionally,2,Sometimes,3,Sometimes,3,Occasionally,3,Occasionally,2,Occasionally,3,Occasionally,3,Disagree,Neutral,Strongly Disagree,Strongly Agree,Neutral,Strongly Disagree,Neutral,Neutral,Disagree,Neutral,2,Disagree,Neutral,1,,,64,Regular,FALSE,,2,2.8,2,1,2,2,1,2,2,2,2,4,3,3,3,9,3,3,3,9,2,3,4,8,2,2,5,10,2,3,5,10,2,3,6,12,97,0,0
9/17/2025 17:52,Yes,Yes,Public Higher Education Institutions,BET-MET-DMT-1A-M ,"Non-STEM (e.g.): Business Administration, Psychology, Communication, Education",1,2.01-2.50,Sometimes,4,Sometimes,4,Sometimes,4,Sometimes,4,Sometimes,4,Sometimes,4,Sometimes,4,Sometimes,4,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,1,Disagree,Disagree,1,,,87,Regular,FALSE,,2.4,2.4,1,1,3,4,1,3,3,4,2,6,3,4,3,9,3,4,3,9,3,4,4,12,3,4,5,15,3,4,5,15,3,4,6,18,97,0,0
9/17/2025 17:53,Yes,Yes,Public Higher Education Institutions,BET-DMT,"STEM (e.g.): Engineering, Computer Science, Nursing, Biology",1,1.76-2.00,Sometimes,3,Often,3,Sometimes,4,Occasionally,4,Always,2,Occasionally,2,Often,3,Occasionally,2,Neutral,Disagree,Neutral,Disagree,Neutral,Agree,Agree,Agree,Strongly Agree,Strongly Disagree,3,Neutral,Neutral,3,,,88,Regular,FALSE,,3,2.8,3,3,3,3,1,3,4,3,2,8,3,4,3,9,2,4,3,6,5,2,4,20,2,2,5,10,4,3,5,20,2,2,6,12,97,0,0
9/17/2025 17:53,Yes,Yes,Public Higher Education Institutions,Bachelor of Science in Civil Engineering ,"STEM (e.g.): Engineering, Computer Science, Nursing, Biology",1,1.26-1.50,Sometimes,2,Often,2,Often,2,Occasionally,3,Sometimes,3,Occasionally,3,Sometimes,2,Sometimes,3,Neutral,Agree,Neutral,Neutral,Agree,Agree,Agree,Neutral,Disagree,Agree,4,Neutral,Agree,3,,,84,Regular,FALSE,,3.4,3.8,4,3,3,2,1,3,4,2,2,8,4,2,3,12,2,3,3,6,3,3,4,12,2,3,5,10,3,2,5,15,3,3,6,18,97,0,2
9/17/2025 17:55,Yes,Yes,Public Higher Education Institutions,BSEE,"STEM (e.g.): Engineering, Computer Science, Nursing, Biology",1,1.51-1.75,Sometimes,3,Occasionally,3,Occasionally,4,Sometimes,3,Never,3,Occasionally,3,Often,4,Sometimes,3,Disagree,Neutral,Disagree,Agree,Disagree,Neutral,Neutral,Disagree,Neutral,Disagree,3,Neutral,Neutral,2,,,74,Regular,FALSE,,2.2,2.6,3,2,3,3,1,3,2,3,2,4,2,4,3,6,3,3,3,9,1,3,4,4,2,3,5,10,4,4,5,20,3,3,6,18,97,0,0
9/17/2025 17:55,Yes,Yes,Public Higher Education Institutions,Mechanical Engineering option in dies and moulds ,"STEM (e.g.): Engineering, Computer Science, Nursing, Biology",1,1.26-1.50,Sometimes,3,Occasionally,2,Sometimes,3,Occasionally,2,Occasionally,2,Never,1,Sometimes,2,Occasionally,2,Neutral,Agree,Disagree,Disagree,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,3,Neutral,Neutral,3,,,62,Regular,FALSE,,3.2,3,3,3,3,3,1,3,2,2,2,4,3,3,3,9,2,2,3,6,2,2,4,8,1,1,5,5,3,2,5,15,2,2,6,12,97,0,0
9/17/2025 17:56,Yes,Yes,Public Higher Education Institutions,BETMET-DMT,"Non-STEM (e.g.): Business Administration, Psychology, Communication, Education",1,1.26-1.50,Always,2,Sometimes,3,Sometimes,2,Always,1,Always,1,Sometimes,2,Often,3,Sometimes,2,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Neutral,Neutral,4,Neutral,Agree,3,,,108,Regular,FALSE,,3.6,3.6,4,3,5,2,1,5,3,3,2,6,3,2,3,9,5,1,3,15,5,1,4,20,3,2,5,15,4,3,5,20,3,2,6,18,97,1,1
9/17/2025 17:57,Yes,Yes,Public Higher Education Institutions,Bachelor of Science in Civil Engineering,"STEM (e.g.): Engineering, Computer Science, Nursing, Biology",1,1.00-1.25,Sometimes,3,Sometimes,3,Sometimes,3,Sometimes,3,Sometimes,3,Sometimes,3,Occasionally,4,Sometimes,3,Neutral,Neutral,Neutral,Neutral,Neutral,Agree,Agree,Agree,Disagree,Agree,3,Neutral,Agree,3,,,82,Regular,FALSE,,3,4,3,3,3,3,1,3,3,3,2,6,3,3,3,9,3,3,3,9,3,3,4,12,3,3,5,15,2,4,5,10,3,3,6,18,97,0,2
9/17/2025 17:58,Yes,Yes,Private Higher Education Institutions,DMT,"Non-STEM (e.g.): Business Administration, Psychology, Communication, Education",1,1.76-2.00,Sometimes,3,Sometimes,3,Often,2,Occasionally,4,Occasionally,3,Sometimes,4,Occasionally,4,Occasionally,3,Agree,Agree,Neutral,Neutral,Neutral,Agree,Agree,Agree,Agree,Neutral,3,Neutral,Disagree,3,,,72,Strategic,FALSE,,3.4,3.4,3,3,3,3,1,3,3,3,2,6,4,2,3,12,2,4,3,6,2,3,4,8,3,4,5,15,2,4,5,10,2,3,6,12,97,0,2
9/17/2025 17:58,Yes,Yes,Public Higher Education Institutions,BSME-1C,"STEM (e.g.): Engineering, Computer Science, Nursing, Biology",1,2.51-3.00,Often,2,Sometimes,2,Occasionally,4,Often,4,Sometimes,3,Always,4,Always,5,Always,5,Agree,Neutral,Strongly Agree,Neutral,Neutral,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Disagree,4,Agree,Agree,5,,,120,Over-reliant,TRUE,solve_complex,3.6,4.2,4,5,4,2,1,4,3,2,2,6,2,4,3,6,4,4,3,12,3,3,4,12,5,4,5,25,5,5,5,25,5,5,6,30,97,1,1
9/17/2025 17:59,Yes,Yes,Public Higher Education Institutions,Bachelor in science in electrical engineering,"STEM (e.g.): Engineering, Computer Science, Nursing, Biology",1,1.76-2.00,Often,3,Sometimes,3,Occasionally,2,Occasionally,2,Occasionally,2,Never,1,Sometimes,1,Always,4,Neutral,Disagree,Agree,Disagree,Strongly Disagree,Agree,Agree,Agree,Disagree,Neutral,4,Agree,Agree,2,,,80,Regular,FALSE,,2.8,3.8,4,2,4,3,1,4,3,3,2,6,2,2,3,6,2,2,3,6,2,2,4,8,1,1,5,5,3,1,5,15,5,4,6,30,97,0,2
9/17/2025 18:02,Yes,Yes,Public Higher Education Institutions,BETMET-DMT,"STEM (e.g.): Engineering, Computer Science, Nursing, Biology",5+,2.51-3.00,Always,4,Always,3,Always,3,Sometimes,1,Often,3,Often,3,Always,2,Sometimes,3,Agree,Agree,Agree,Neutral,Neutral,Agree,Agree,Agree,Neutral,Neutral,5,Agree,Agree,4,,,118,Regular,FALSE,,3.6,3.6,5,4,5,4,1,5,5,3,2,10,5,3,3,15,3,1,3,9,4,3,4,16,4,3,5,20,5,2,5,25,3,3,6,18,97,1,1
